,estado,municipio,bairros,ano,periodo,levantamento,iip,iib,A1,A2,B,C,D1,D2,E,timestamp,mosquito,longitude_latitude
963,AMAZONAS,MANAUS,VILA BURITI,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.94058212524122, -3.137242899009657)"
964,AMAZONAS,MANAUS,VILA BURITI,2017,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2017,Albopictus,"(-59.94058212524122, -3.137242899009657)"
965,AMAZONAS,MANAUS,VILA BURITI,2017,fevereiro,1,2.33,2.33,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1/2/2017,Albopictus,"(-59.94058212524122, -3.137242899009657)"
966,AMAZONAS,MANAUS,VILA BURITI,2018,outubro,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/10/2018,Albopictus,"(-59.94058212524122, -3.137242899009657)"
967,AMAZONAS,MANAUS,VILA BURITI,2018,janeiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/1/2018,Albopictus,"(-59.94058212524122, -3.137242899009657)"
968,AMAZONAS,MANAUS,VILA BURITI,2019,fevereiro,1,3.13,3.13,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-59.94058212524122, -3.137242899009657)"
969,AMAZONAS,MANAUS,VILA BURITI,2019,novembro,2,0.84,0.94,1.43,35.71,17.14,12.86,5.71,25.71,1.43,1/11/2019,Albopictus,"(-59.94058212524122, -3.137242899009657)"
970,AMAZONAS,MANAUS,VILA BURITI,2020,fevereiro,1,4.55,9.09,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1/2/2020,Albopictus,"(-59.94058212524122, -3.137242899009657)"
971,AMAZONAS,MANAUS,VILA DA PRATA,2016,agosto,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-60.04433410998028, -3.108088474367906)"
972,AMAZONAS,MANAUS,VILA DA PRATA,2017,outubro,2,1.6,2.13,0.0,75.0,0.0,0.0,0.0,25.0,0.0,1/10/2017,Albopictus,"(-60.04433410998028, -3.108088474367906)"
973,AMAZONAS,MANAUS,VILA DA PRATA,2017,fevereiro,1,2.23,2.68,0.0,16.67,33.33,0.0,0.0,50.0,0.0,1/2/2017,Albopictus,"(-60.04433410998028, -3.108088474367906)"
974,AMAZONAS,MANAUS,VILA DA PRATA,2018,outubro,2,0.83,1.24,0.0,0.0,33.33,0.0,0.0,66.67,0.0,1/10/2018,Albopictus,"(-60.04433410998028, -3.108088474367906)"
975,AMAZONAS,MANAUS,VILA DA PRATA,2018,janeiro,1,0.83,1.24,0.0,0.0,33.33,0.0,0.0,66.67,0.0,1/1/2018,Albopictus,"(-60.04433410998028, -3.108088474367906)"
976,AMAZONAS,MANAUS,VILA DA PRATA,2019,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-60.04433410998028, -3.108088474367906)"
977,AMAZONAS,MANAUS,VILA DA PRATA,2019,novembro,2,1.25,1.25,0.0,40.0,20.0,20.0,0.0,20.0,0.0,1/11/2019,Albopictus,"(-60.04433410998028, -3.108088474367906)"
978,AMAZONAS,MANAUS,VILA DA PRATA,2020,fevereiro,1,1.24,1.24,0.0,33.33,33.33,0.0,33.33,0.0,0.0,1/2/2020,Albopictus,"(-60.04433410998028, -3.108088474367906)"
979,AMAZONAS,MANAUS,ZUMBI DOS PALMARES,2016,agosto,2,0.23,0.23,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1/8/2016,Albopictus,"(-59.93905835375804, -3.070992088429207)"
980,AMAZONAS,MANAUS,ZUMBI DOS PALMARES,2017,outubro,2,1.69,1.91,0.0,22.22,11.11,0.0,11.11,55.56,0.0,1/10/2017,Albopictus,"(-59.93905835375804, -3.070992088429207)"
981,AMAZONAS,MANAUS,ZUMBI DOS PALMARES,2017,fevereiro,1,0.45,0.45,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1/2/2017,Albopictus,"(-59.93905835375804, -3.070992088429207)"
982,AMAZONAS,MANAUS,ZUMBI DOS PALMARES,2018,janeiro,1,2.16,1.39,0.0,33.33,50.0,0.0,16.67,0.0,0.0,1/1/2018,Albopictus,"(-59.93905835375804, -3.070992088429207)"
983,AMAZONAS,MANAUS,ZUMBI DOS PALMARES,2019,fevereiro,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1/2/2019,Albopictus,"(-59.93905835375804, -3.070992088429207)"
984,AMAZONAS,MANAUS,ZUMBI DOS PALMARES,2019,novembro,2,1.15,1.15,0.0,40.0,60.0,0.0,0.0,0.0,0.0,1/11/2019,Albopictus,"(-59.93905835375804, -3.070992088429207)"
985,AMAZONAS,MANAUS,ZUMBI DOS PALMARES,2020,fevereiro,1,1.15,1.84,0.0,25.0,25.0,0.0,12.5,37.5,0.0,1/2/2020,Albopictus,"(-59.93905835375804, -3.070992088429207)"
